,pitches10mean,pitches10std,pitches10skew,pitches10kurt,pitches10dmean,pitches10dstd,pitches10dskew,pitches10dkurt,pitches20mean,pitches20std,pitches20skew,pitches20kurt,pitches20dmean,pitches20dstd,pitches20dskew,pitches20dkurt,pitches33mean,pitches33std,pitches33skew,pitches33kurt,pitches33dmean,pitches33dstd,pitches33dskew,pitches33dkurt,pitches100mean,pitches100std,pitches100skew,pitches100kurt,pitches100dmean,pitches100dstd,pitches100dskew,pitches100dkurt,timbre10mean,timbre10std,timbre10skew,timbre10kurt,timbre10dmean,timbre10dstd,timbre10dskew,timbre10dkurt,timbre20mean,timbre20std,timbre20skew,timbre20kurt,timbre20dmean,timbre20dstd,timbre20dskew,timbre20dkurt,timbre33mean,timbre33std,timbre33skew,timbre33kurt,timbre33dmean,timbre33dstd,timbre33dskew,timbre33dkurt,timbre100mean,timbre100std,timbre100skew,timbre100kurt,timbre100dmean,timbre100dstd,timbre100dskew,timbre100dkurt,loudness10mean,loudness10std,loudness10skew,loudness10kurt,loudness10dmean,loudness10dstd,loudness10dskew,loudness10dkurt,loudness20mean,loudness20std,loudness20skew,loudness20kurt,loudness20dmean,loudness20dstd,loudness20dskew,loudness20dkurt,loudness33mean,loudness33std,loudness33skew,loudness33kurt,loudness33dmean,loudness33dstd,loudness33dskew,loudness33dkurt,duration10mean,duration10std,duration10skew,duration10kurt,duration10dmean,duration10dstd,duration10dskew,duration10dkurt,duration20mean,duration20std,duration20skew,duration20kurt,duration20dmean,duration20dstd,duration20dskew,duration20dkurt,duration33mean,duration33std,duration33skew,duration33kurt,duration33dmean,duration33dstd,duration33dskew,duration33dkurt
Adele - Rolling in the Deep,0.33005666666666666,0.12784436223610157,0.4533520134723799,2.285086891379063,-0.0016613445378151307,0.13520567408239406,0.455331956556684,2.8828240423591507,0.33005666666666666,0.10865681312687617,0.35951858072863463,2.0240669971216505,-0.004673728813559321,0.10170938799557755,-0.07257742736663203,3.1137041992483976,0.331300505050505,0.09957852675278991,0.2473363248027684,1.7277224809574574,-0.006929004329004328,0.0912208078424947,0.2688388922766052,2.577472615000093,0.33005666666666666,0.08448578848277122,0.11348765242195681,1.8288314689677598,-0.02227636363636364,0.06070086374594791,0.2857239027871118,1.7835307217201208,0.6507274999999997,8.823582507934466,0.26339672994239377,2.987986843117274,-0.13301428571428564,11.573982444274924,-0.24776231570940202,2.99813802869997,0.6507275,6.540386115095608,0.47224335375275545,2.3706060807130434,-0.22946271186440675,8.001575966108565,0.07035835790918012,2.9513785935426946,0.6398375420875418,5.494460879100121,-0.22569189914538845,1.9074696097818602,-0.12442164502164518,7.168845640192119,0.7174303845561735,3.2014427394374856,0.6507275,3.452293927149804,0.010746434448870542,1.8690002813982378,-0.4538027272727273,5.779863651553305,0.08178030018026017,1.4477096698504877,-9.992329999999999,1.7133886745569435,0.14557882252182613,1.2837669277823722,0.4845333333333335,0.7972718593916241,1.2664296345018686,4.3390753946383995,-9.992329999999999,1.6106410262997777,0.29579946782349653,1.3764017854815862,0.9331624999999999,0.8480711949587438,-0.26968000229342187,1.8712652932870757,-10.029757575757575,1.501314961019982,0.2996779167800264,1.5,1.8191969696969696,0.4629545454545472,0.0,1.0,0.2743408,0.0376446567624145,-0.21096995668596463,1.4983879241456266,0.007067555555555549,0.06281851137843421,-0.19648034575411816,1.508665943432101,0.2743408,0.013241951429453296,-0.6462442963641603,2.2328847994301775,-0.003317249999999994,0.023180232927270176,-0.14925907165048571,1.2793382788503411,0.2740042424242424,0.005791454715321596,0.2921906061355557,1.5000000000000075,0.004380151515151504,0.009663181818181904,0.0,1.0
Adele - Rumour Has It,0.34883416666666667,0.1389273026297287,-0.016145264326383635,2.4615183993771668,-0.0003621848739495796,0.1277927418617241,-0.1492007271867736,3.2117448811505414,0.34883416666666667,0.1229987054442941,-0.27192952578579044,2.6085530078763153,-0.0018830508474576271,0.10672050206114969,-0.16166309406802898,3.997018007804912,0.34965993265993267,0.11000378459302597,-0.6318136319213614,2.517777280486643,0.00010476190476190512,0.08967752607291543,-0.40031214933784803,3.145653186490264,0.3488341666666666,0.09227310175581448,-0.5988025181561517,2.9957458825737735,-0.002396363636363641,0.11442739820298341,0.04874607351488878,2.8780186574355415,2.0067725,10.908942028079245,-0.22064293763845547,3.633896761990782,-0.10059159663865538,12.072521918550366,0.357317742680169,3.781149005026296,2.0067725,9.242144514236696,-0.7434198352896925,3.217626089663424,-0.2013669491525424,10.273517762883802,0.44102999026836776,2.5500177114639,2.0046910774410773,8.87792697971424,-0.26769064447433744,4.020226169878856,-0.25331688311688344,10.340125931535491,0.7197301785663202,4.490733756348273,2.0067725000000003,6.793488827411785,-2.0633374593487708,6.672275009031662,-0.3894763636363637,8.073912299812248,0.5934971048567809,3.916071249968076,-6.4213,6.12370724741149,-1.4277986687070292,3.447254957486504,0.04073333333333334,7.611219804268491,1.1824059949440446,4.289070797331549,-6.4213,5.9426091825056115,-1.3958327002241457,3.114304007660073,-0.26038749999999977,10.827340616027039,0.34320718277359,2.0245865359299535,-6.46220202020202,1.9824318748843017,-0.15011527613766326,1.5,2.4218030303030296,0.29962121212121184,0.0,1.0,0.2927962,0.0389491886405866,0.5989856168326966,2.7033374357284434,0.00767711111111111,0.052722688467204286,0.3025009617706344,1.8361426523397044,0.2927962,0.022003388508591137,0.2634515570350731,1.4588407138935855,0.012108124999999997,0.013609309949327917,-0.6703706840211736,1.9823276057596726,0.2934747474747475,0.027031669043407553,-0.7070281802278768,1.5000000000000042,0.028753333333333325,0.02842424242424238,0.0,1.0
Adele - Turning Tables,0.2842691666666667,0.0944307575209064,0.14510261592185855,3.1767112575076712,0.0015554621848739496,0.11757218679951478,-0.08649074273963933,3.758478555039444,0.2842691666666667,0.07655348298829316,0.03814560442190828,3.1830881167580443,0.002598305084745765,0.09097303379839103,-0.4694321311826362,4.211709664908423,0.28288720538720535,0.06216983914776332,0.429220388447894,3.7310770159733626,0.00027012987012987205,0.0807599446941613,0.3198357742821522,2.3948284712482883,0.2842691666666667,0.038216914985019695,0.4128086377790908,1.4955666022945706,0.00848727272727273,0.045848218185048396,0.23089124804682942,2.2735399486874277,7.0273908333333335,10.936134412586833,0.17046525274835336,2.7998507138453115,-0.1318680672268903,11.648960750046466,0.05468899218911135,2.894044294171878,7.027390833333333,9.208749015987873,0.022862527687991456,3.1178713222530856,-0.21033474576271197,10.41060839789197,0.011783275727698155,2.2606705362566166,6.952419191919191,7.847566177425036,-0.3801123868111449,2.6041850758291702,0.03433766233766232,9.412522990312764,-0.3944944396663998,2.820163094724154,7.027390833333333,3.650584415881149,-0.3241371616208582,2.2355179042679265,0.7541863636363636,3.635940840846043,0.3201959302136255,1.6169721819709515,-7.73271,4.374473850293313,-0.9573425600834284,2.910926845869776,1.0213555555555556,5.693980682969051,0.6522776995379238,3.8904434484641968,-7.73271,3.8554810415044196,-0.3157627941487479,1.3158995075802515,1.9049999999999998,5.98132384228191,-0.2853157118620921,1.6878727237623175,-7.778636363636363,2.6629600652567302,0.7028189387923177,1.4999999999999996,2.7627121212121217,3.0022272727272714,0.0,1.0,0.359158,0.06139225692055961,0.5282642474672412,2.169921621423872,0.020895333333333335,0.07669051201782104,0.6221895544123087,2.5068137654365192,0.35915800000000003,0.03556993155883212,-0.44688059068430896,1.8806291527339671,0.022280500000000023,0.03611890442171522,-0.8342461871367822,2.12210998427383,0.3572740404040404,0.04876638576345971,-0.17700599844024126,1.5000000000000002,0.03411424242424238,0.08491393939393937,0.0,1.0
Adele - Don't You Remember,0.24258583333333336,0.10471531350589984,0.8681001573083891,3.6552264975993896,-0.00015546218487394854,0.1296112297354125,-0.18430198401673997,3.361927104812662,0.24258583333333333,0.08295331924827093,0.7126738507929841,2.8489409015527163,0.00048220338983051065,0.1196674621829784,0.03513870732564633,2.2649369187575994,0.24347727272727265,0.06346801942390276,0.4495008252170697,2.029583830933343,-0.00013852813852813863,0.09608901795835292,0.2453272668124044,2.1101746536325816,0.2425858333333333,0.03191199029057191,-0.3123030423063546,2.1034211289431703,-0.005422727272727276,0.05329939213211437,0.5468557443296712,2.581282827405192,5.283205,11.139900324365938,-0.3908446263306971,3.5906192646126547,-0.1983184873949581,13.261752594376361,-0.48591783000105976,4.136769366796198,5.283205,8.964240183746286,-9.468861281046528e-05,2.5833097555383864,0.08346864406779683,10.864909337703503,-0.11736008875413613,3.2027309122663206,5.298654040404041,7.40825254746547,-0.5290577111511418,3.161652140015159,0.20035064935064933,8.123135683691189,0.2768316048993939,2.3730081039809474,5.283205,5.423156246474465,-1.389749470999551,5.395437832723704,0.11293727272727279,6.958878522920579,0.2634066876229164,3.1294063217502686,-8.51398,5.8829759613311365,-1.54934874274497,4.56532927419808,1.0598,6.088850384833652,0.381006095338177,3.5275206711838156,-8.51398,5.382490395216698,-1.0887389533491543,2.66065664362972,3.7234375000000006,3.3636304444333285,1.0303911304608444,2.2447127651683743,-8.49931313131313,4.95549760241101,-0.6512344245731655,1.5000000000000007,5.613015151515151,3.998560606060605,3.33426727183626e-16,1.0,0.3703557,0.06994507696335749,-0.06188146549305707,2.4299219850883005,-0.0007866666666666763,0.08980677982201572,0.25685463500341377,2.0881096941250887,0.37035569999999995,0.0514162330559134,-1.0982846301540654,2.6939410068425307,0.013703500000000007,0.07737679247277575,0.13898635402251644,1.933778261416015,0.37252171717171717,0.04369365756814691,-0.21663201134860188,1.4999999999999998,0.05322560606060606,0.009602878787878799,0.0,1.0
Adele - Set Fire to the Rain,0.24473250000000002,0.10185819895202348,0.8772516831660739,4.280501230118307,-0.0006932773109243696,0.13525059389179317,-0.2958078182987405,3.8920902491733993,0.24473250000000002,0.07879017590251973,0.5358222144957874,3.5221992377093825,-0.002149152542372882,0.1121403556427774,-0.08869021473000696,4.329617702807678,0.24545370370370378,0.05774582250376753,-0.3114351583356147,2.646988420233581,-0.0026476190476190484,0.08214184980075773,-0.21870389941419166,3.6645474493963683,0.2447325,0.03576358113244067,-0.911329454910616,3.2664049723133584,-0.004940909090909094,0.05904177218554602,0.7223872522018897,3.7524566237353376,2.5275475,9.540092659341788,-0.012604905072974881,2.816300285807242,-0.04682268907563047,10.73684932508067,-0.20252690831167813,3.2541395826051103,2.5275474999999994,7.475249103304323,-0.31163320058593336,3.2038590684686574,-0.10448644067796636,8.195152148833358,-0.2772436306035814,2.8826760162508993,2.4971464646464647,7.0148342799441155,-0.14278061693527616,2.709545325787109,-0.21180259740259744,8.73168828953124,0.11564397199571072,2.4511782061254808,2.5275475,4.466838203304669,-0.3268039908461015,2.7832155064511204,1.0731872727272727,5.054834469332018,0.28965478176030296,3.173072411246686,-6.975750000000001,1.8297516958593039,0.345311378899588,2.8361954419720945,0.7437222222222223,1.1523278572599394,-0.09841278158659753,1.8276913814044466,-6.97575,1.729012668548152,0.09784357826013582,2.380442403404837,1.3491750000000002,0.9801612816904164,-0.1463541499910708,1.1929926502541321,-7.07059595959596,1.2173437112229049,0.1402109785591638,1.4999999999999996,1.4876363636363643,0.17169696969696924,0.0,1.0,0.30551700000000004,0.025742245216763816,0.12512265359124625,1.458952838015362,0.0013651111111111132,0.033307161113371675,-0.1420210597190961,1.9877938939837574,0.305517,0.019472365200457867,0.017419349999633682,1.7798573356920668,0.006294875000000005,0.03432450546325297,0.0010044669276140705,1.0213866343072646,0.30515949494949496,0.004180470023744554,0.6183946893126773,1.4999999999999996,-0.0008600000000000274,0.008742121212121257,0.0,1.0
Adele - He Won't Go,0.3208858333333333,0.12394248686106615,0.17277857387661083,2.405907980487436,-0.0007739495798319311,0.1435565074595389,-0.022456375391224817,3.099468372832665,0.32088583333333337,0.10435367789863575,0.41259920500151337,2.2454388592988734,-0.004320338983050846,0.13325575451645416,-0.026726087181343432,2.7551396578509264,0.32228367003367003,0.07884603757126031,-0.0417789700428696,2.110910308915773,-0.0051038961038961045,0.09824241310230496,0.39781689296692474,2.711251046252906,0.3208858333333333,0.053020364870229084,-0.3941527886407602,1.9660297450949105,-0.006161818181818182,0.08498421723186253,0.5128562986539124,1.8022058855563465,0.7150091666666666,12.198062347834838,-0.1828601655265959,2.164331945960652,-0.006356302521008524,15.658632493188735,0.09156256046392654,2.7323568569593815,0.7150091666666665,9.76188965755133,-0.03163547745288445,2.4107835713648074,-0.18082118644067818,11.342730387771644,0.09515036796242253,2.7746902868539496,0.7406043771043772,8.18634051957813,-0.02653747486855278,3.050440513538206,-0.24726666666666652,9.978448809256404,0.3172565168632441,2.6285444893444407,0.7150091666666661,5.027678022688437,0.03991130347761887,1.711308802999631,-0.8915745454545454,7.321654508284269,0.16877602760229504,2.75069071800347,-17.08052,3.142690292981477,1.370506533797256,4.299952922812484,0.3010444444444445,3.940206123517204,-0.0871023706295698,3.293542263761669,-17.08052,2.425116652988059,0.5038529052149081,2.0048801249212267,0.7702875000000011,2.8154487516146953,-0.222062421188972,1.4758121680806613,-17.150060606060606,1.9810967208404455,-0.33378618015789524,1.4999999999999993,2.393833333333334,0.6855909090909114,0.0,1.0,0.2158176,0.0186387049131639,-0.1307403564704397,1.9258838387594543,0.001930111111111117,0.023457175933292402,-0.27546705434366825,1.5443888349420485,0.2158176,0.01313633814805328,-0.11565885437428561,1.7129944106326755,0.002246375000000002,0.026517496081302147,0.1557798054185858,1.2629041089343098,0.21620737373737373,0.011879284179318153,0.6123095510511225,1.5000000000000022,0.002527272727272739,0.024816666666666654,0.0,1.0
Adele - Take It All,0.24282416666666667,0.11062875379381358,1.435919608766925,6.258783405202833,0.000232773109243696,0.13703595130889334,-0.35319524854227563,3.7687577650190933,0.24282416666666667,0.0859333164395833,1.3480872446289354,4.946795401093968,-0.00013305084745762657,0.10669507105439548,-0.3232163317031321,3.3535309677805896,0.24304461279461279,0.07380487898181122,1.370936640173938,5.043189689946426,-9.783549783549752e-05,0.08192850573349406,-0.6696044011043012,3.6476891712179063,0.24282416666666662,0.05205899337263661,1.3161149382681914,3.859896758934812,-0.0019100000000000026,0.0825479403410252,-0.3591439396792871,3.232529501758742,-0.2641166666666664,11.46843788701069,-0.03326686001783965,2.8141963409022197,-0.15074789915966424,12.15851258296255,0.17610804089847557,3.2484284337542135,-0.2641166666666663,9.621555759433548,0.02267383437809915,2.521438957571163,-0.18664237288135582,8.950703299948726,-0.02905886236244264,2.3212144366664997,-0.30548569023569017,9.11377367270912,-0.035336278811452855,2.3163950321996745,-0.029346320346320353,10.402169437766577,0.18895182734331012,2.5243508143549622,-0.2641166666666657,6.810530642494427,0.249157015507573,2.3761331523605977,-0.21838727272727257,10.64269805455714,0.04111495274412951,2.826006757514448,-14.18149,4.853189311051033,0.132116950759904,1.6863165873311015,-0.964022222222222,5.631052200823134,0.011378615515109077,1.5940623898140116,-14.181490000000002,4.078721146683112,-0.028682602407959404,1.4468062631175802,-0.5537625000000004,5.868971698195411,-0.7481712869812785,2.0250670395339907,-14.18520202020202,2.568288605667959,-0.5093468827051175,1.4999999999999996,-2.238151515151513,3.8281212121212107,0.0,1.0,0.35955689999999996,0.0951223200478731,0.5039831785543956,2.602636011518723,0.014192000000000001,0.10662861694998518,-0.14223625783674204,1.8534309730427363,0.3595569,0.07380035448180447,-0.21152719615993731,2.466644598034392,0.05796724999999998,0.06914235076320814,0.005498292551812653,1.032906538578212,0.3611315151515151,0.07110282491308881,-0.24131775144465345,1.4999999999999993,0.08649666666666664,0.017470909090909065,0.0,1.0
Adele - I'll Be Waiting,0.3274783333333333,0.14091193832989768,0.5147283546098423,3.003829269564689,-0.0008075630252100777,0.18291562235299597,0.1422802467191527,3.2543146385240047,0.3274783333333334,0.11149844369865537,0.22791110388449545,2.6532361905467408,0.0021830508474576277,0.14605116633324947,-0.22663442820144983,2.6361830268404707,0.3283897306397307,0.09110462757530502,0.0423752861913735,1.9276693901404172,0.005283982683982684,0.12504675595933096,-0.046006260631678716,2.0834900316056792,0.3274783333333333,0.05099547134032807,-0.397733002997241,2.8385910779437125,0.004692727272727278,0.07807820171770781,-0.10924018313029842,1.501122738601074,0.42853,7.773778536128146,0.04926520679091945,3.5399792807592942,-0.0021731092436973144,11.025881868156281,0.05959422526446353,3.245868331620824,0.4285299999999999,5.607964244107066,-0.27231394431960126,2.381424201824189,-0.05471271186440667,7.43451908425843,-0.11475480613218368,2.39522341823071,0.39432407407407427,4.344887659888845,-0.18969347374629925,3.051537453603619,-0.21203116883116876,5.406296499369183,0.18467695801512438,2.278432553304003,0.4285299999999997,3.0812477629714663,-0.6984547649584149,3.2173606487398523,-0.47917454545454546,4.5438319028654135,1.3799050496158156,4.243648092041586,-6.063280000000001,1.2711487503828969,-0.25955238057504165,2.082555251427457,0.20220000000000013,1.9293851761060512,0.7537026805202757,2.71169167666511,-6.063280000000001,1.050516401395047,0.16857983912768632,1.6401667491489549,0.7135999999999996,1.5578308809848394,0.013880550675846023,1.169185136201497,-6.068858585858586,0.5117279252121132,-0.5662151479110733,1.4999999999999993,0.4638030303030303,0.7301060606060621,0.0,1.0,0.2659762,0.04691060311869801,0.5377489440287385,2.274458291880526,-0.008887666666666664,0.06022352583500903,-0.0417524141006685,2.2025035124378802,0.2659762,0.034956851483793565,0.42674408756459536,2.009624531556429,-0.00957762500000002,0.06289438074301132,-0.3184176223436323,1.7288021913684744,0.2654007070707071,0.027549204010054344,-0.7029931754376499,1.500000000000004,-0.028594696969696992,0.031021666666666697,0.0,1.0
Adele - One And Only,0.24809333333333333,0.10295456095881436,0.434127455815565,3.139991015134537,-0.0008773109243697469,0.13090259990418998,0.0841604841084187,3.5342057526586244,0.2480933333333333,0.07729578711388839,0.9121043086403671,3.968322707236528,0.0006415254237288158,0.11027891878406114,0.11195737485254262,3.280164002475945,0.24917845117845117,0.06106666752620228,0.6431298638913433,2.7642756272534132,0.005167965367965369,0.0807831889542828,0.025975173629178394,2.173271281616987,0.2480933333333333,0.040114744449170084,1.251071083518247,4.038786440271064,0.0019745454545454563,0.0662033920256544,0.10275528172874247,2.5544510396004108,6.522345,12.984632225563482,0.31589384015421823,2.2588034642663177,-0.09735630252100826,16.006116635398783,0.16381666124030622,2.540952760508099,6.5223450000000005,10.831922274188377,0.2593182597144973,1.960453838538068,-0.07995932203389838,14.094729394894195,-0.002913791453220808,2.7321832357435736,6.5690185185185195,8.003755712668557,-0.09778250904093752,2.0290326053708703,0.23682077922077913,9.160520142648615,-0.1233179604537302,2.836386165734579,6.5223450000000005,5.129235701412216,-0.38459515960437324,2.0985979842048894,0.4027618181818183,5.794941620681419,-0.6157564193331699,2.714826432485104,-9.01225,3.1375995790572127,-0.08323547192720303,1.8611966777576086,0.8260888888888889,1.6702363135825653,-0.027616826298517593,1.8758701315268205,-9.01225,3.046945750911887,-0.16520490495077947,1.7947280483731196,2.183275,0.3173858859889655,1.1168048498634477,2.301442097828535,-9.045535353535353,2.9740839750868306,-0.22510999544729451,1.4999999999999998,3.621272727272728,0.6800303030303039,0.0,1.0,0.31765219999999994,0.04276673341699129,-1.313895038190763,3.542189758146904,0.0020192222222222157,0.053157482725655784,-0.6703889157918329,2.6597338433594007,0.31765219999999994,0.028907588464968863,-0.46055560421657593,1.942303272787579,0.0025359999999999966,0.043226108058382985,-1.07360763591148,2.2629877314472564,0.3159330303030303,0.026314132715972546,-0.5089363563191418,1.5000000000000022,0.008153939393939408,0.054004545454545444,0.0,1.0
Adele - Lovesong,0.22227083333333333,0.08238909049527668,0.49399924561076847,3.1977955178080735,-4.957983193277103e-05,0.10512969650892535,0.35788229543212685,3.392704300162722,0.2222708333333334,0.06575523698514227,0.16725004785848077,2.417794759167823,-0.0007677966101694898,0.08981071043424829,-0.31642510329821383,2.5834232745377306,0.22193686868686868,0.05002518515539598,-0.05459358931658406,2.485540953429962,-0.0019151515151515168,0.06998115216356358,0.09165291161060397,3.3207153929485247,0.22227083333333333,0.031642726509771915,0.27422904062528625,3.0024378639215996,-0.0035427272727272655,0.05286826614604698,-0.5995940203246225,3.4518302115795096,-9.323106666666666,8.383179113694808,0.022237762299018613,2.7164008644410136,-0.20242941176470594,11.443362108104514,-0.11016135062179468,2.570018371389931,-9.323106666666666,6.311609966828767,0.14758752776994594,2.630028562767422,-0.24357288135593225,8.926371467224225,-0.005201606303549887,2.2590990991915847,-9.28805303030303,4.983395554165795,-0.3085403371973057,3.4432543326884133,-0.28494285714285733,5.6451885443639425,-0.4578662769013394,2.7381145125237145,-9.323106666666668,3.7069766829527753,0.6883820546730889,2.582678990176376,-0.4003445454545455,5.311131272452677,-1.043725930456313,3.334625979852404,-17.26807,3.4248941321010204,0.3570045665787274,1.4292135014176484,0.9690333333333334,2.94012741598425,1.2815861565394722,4.184429211309856,-17.268069999999998,3.3305512241369293,0.4533996229107709,1.3350795212411941,1.9689874999999994,2.5261470276824305,0.7299355275688895,2.0939487257839504,-17.318252525252525,2.7813833821349565,0.592175909792631,1.4999999999999993,3.2217121212121214,1.9168030303030292,0.0,1.0,0.3257318,0.043551685778624,0.2227870584321634,2.1764364007612524,-0.008274777777777778,0.043791461975488055,-0.46643201983439336,2.528804621178987,0.32573179999999996,0.04129892307385266,0.03427769713173269,1.5913919199319557,-0.01589075000000001,0.04116847686413111,-0.00882956642260667,1.0156190370525693,0.3260086868686869,0.041809731280065085,-0.3419171500931608,1.5000000000000009,-0.050483333333333325,0.014850606060606009,0.0,1.0
