,pitches10mean,pitches10std,pitches10skew,pitches10kurt,pitches10dmean,pitches10dstd,pitches10dskew,pitches10dkurt,pitches20mean,pitches20std,pitches20skew,pitches20kurt,pitches20dmean,pitches20dstd,pitches20dskew,pitches20dkurt,pitches33mean,pitches33std,pitches33skew,pitches33kurt,pitches33dmean,pitches33dstd,pitches33dskew,pitches33dkurt,pitches100mean,pitches100std,pitches100skew,pitches100kurt,pitches100dmean,pitches100dstd,pitches100dskew,pitches100dkurt,timbre10mean,timbre10std,timbre10skew,timbre10kurt,timbre10dmean,timbre10dstd,timbre10dskew,timbre10dkurt,timbre20mean,timbre20std,timbre20skew,timbre20kurt,timbre20dmean,timbre20dstd,timbre20dskew,timbre20dkurt,timbre33mean,timbre33std,timbre33skew,timbre33kurt,timbre33dmean,timbre33dstd,timbre33dskew,timbre33dkurt,timbre100mean,timbre100std,timbre100skew,timbre100kurt,timbre100dmean,timbre100dstd,timbre100dskew,timbre100dkurt,loudness10mean,loudness10std,loudness10skew,loudness10kurt,loudness10dmean,loudness10dstd,loudness10dskew,loudness10dkurt,loudness20mean,loudness20std,loudness20skew,loudness20kurt,loudness20dmean,loudness20dstd,loudness20dskew,loudness20dkurt,loudness33mean,loudness33std,loudness33skew,loudness33kurt,loudness33dmean,loudness33dstd,loudness33dskew,loudness33dkurt,duration10mean,duration10std,duration10skew,duration10kurt,duration10dmean,duration10dstd,duration10dskew,duration10dkurt,duration20mean,duration20std,duration20skew,duration20kurt,duration20dmean,duration20dstd,duration20dskew,duration20dkurt,duration33mean,duration33std,duration33skew,duration33kurt,duration33dmean,duration33dstd,duration33dskew,duration33dkurt
Adele - Someone Like You,0.24044333333333334,0.08897022510680501,0.6174430608863227,3.185996995020628,-0.0008504201680672291,0.12140874352378885,-0.22432293289547936,3.2181551549386347,0.24044333333333334,0.060452171498539986,0.3175513693169872,2.424578665367738,-0.0015322033898305094,0.075245919289496,-0.07582156430267345,3.2470600988781975,0.24152609427609428,0.050530012595280296,0.29648037899385604,2.947544491758954,0.000484848484848484,0.06356970369700815,0.49171118999388164,2.778483506617903,0.24044333333333334,0.030029524175754448,-0.04622806380755978,2.16669687068797,-0.004338181818181814,0.04299455500793765,0.8922949831689726,2.855116116635435,5.7776233333333336,13.779557682897115,-0.1056925548974415,2.5422960990041,0.09222436974789884,13.131841133754977,0.09602661526575974,2.784708944354101,5.777623333333333,12.545577670220645,-0.00044173783463651126,2.2472632641729797,0.06006864406779652,12.152180904286269,0.22711933104879298,2.8472050367328907,5.704676767676768,10.929483742557967,-0.39052593102451055,1.9822547900944458,0.31374112554112527,8.37095191698664,0.04689875281045761,2.4960406380498323,5.777623333333334,9.340658530146875,-0.8392162435235303,2.4193768676228755,1.3219109090909096,7.342043423552842,1.3007143149196707,4.376549235476371,-8.4373,3.8675435741565987,-1.1081282629478215,2.9524265008324306,0.480688888888889,4.089714033861711,1.5149856268874997,4.882889412099945,-8.4373,3.749651658087723,-0.9393467979475744,2.2897090472945774,1.0652499999999996,5.159293826799365,0.45326976362583193,2.0299265870819023,-8.459000000000001,2.290687660588321,-0.10409720761687852,1.5,2.802106060606061,0.2392272727272715,0.0,1.0,0.32908119999999996,0.07061273187577435,0.3982814299185575,2.28012129205778,0.009302555555555548,0.08900003330724861,-0.8154797307258228,2.5578380212120675,0.32908119999999996,0.05031750217031842,-1.0733912732469548,2.6388764739421164,0.029629374999999993,0.03937278726223066,0.1377566275186429,1.8854306591212189,0.33081333333333335,0.046202261165691594,-0.4200807431502923,1.5000000000000004,0.055318636363636375,0.020626818181818107,0.0,1.0
Beastie Boys - So What'Cha Want - Edited / 2005 Remaster,0.4971891666666667,0.11150756461322353,-0.18568517470442097,2.537862073221944,-0.0012100840336134447,0.14373168477839754,-0.09669899844311274,2.283834331995255,0.49718916666666674,0.0876759089353449,-0.5750940312405816,2.762265939978993,-0.0012093220338983083,0.1269344310499757,0.34751261967105096,2.694136047897525,0.49761447811447823,0.07455275744083507,-0.23051419096984252,2.3302251711184843,-0.005082251082251083,0.11870539047134354,0.4580151575507818,2.4653772581510744,0.4971891666666666,0.027190144801114147,0.2577089685196583,1.618914590674319,-0.006589090909090908,0.02585133386906596,-0.9735822116112955,2.54088222695072,7.524916666666666,9.42529970030426,0.227139090187728,2.840305532499037,-0.05773277310924382,13.749899192395075,-0.0689386764750844,2.9633498361642783,7.524916666666666,6.883021154900336,0.23653384004800768,2.8050209490777895,0.046679661016948905,10.48093240888763,-0.23580782281980758,3.1361736224396295,7.417738215488216,5.687354707518548,0.4156825666784444,2.6809582174527464,-0.05725714285714279,9.033317423089517,0.07100932686075574,2.4454775241619067,7.524916666666667,2.6200940180024492,0.8433609369262962,2.2554320422182554,-0.3483700000000001,2.7918599915175486,-0.49158732728508664,2.4074185417657628,-4.13446,0.5391443298412772,-0.027554859942027266,2.042797584684204,0.01037777777777777,0.7060539415618763,-0.8270838423765291,2.496870319137252,-4.13446,0.4486899791615588,-0.34418396213673547,1.3234304352789072,-0.04485000000000028,0.697588403895879,0.059806263281127585,1.8200660478556425,-4.128020202020202,0.21621708719012106,0.4725322761632022,1.4999999999999971,0.07309090909090932,0.44084848484848527,0.0,1.0,0.2524598,0.05062598447793386,0.10444298880297508,1.8178524271656367,0.004801999999999997,0.04761106136649807,-0.41390472319501953,2.2265283361362025,0.2524598,0.042184435580673606,-0.4371431201338592,1.267069278685339,0.003984125000000005,0.05930366618027824,0.010112235842901012,1.9878774393907876,0.2530776767676768,0.041530183472153,0.34588958895846683,1.4999999999999993,0.017595,0.08265984848484847,0.0,1.0
Beastie Boys - Brass Monkey,0.3809916666666667,0.14479293524624132,0.2697369234950656,2.8324975195158615,-0.00036890756302521003,0.18609489345329933,-0.10758396945980916,2.86503451528566,0.3809916666666667,0.1114008528418382,0.039425224688597146,2.528978670530639,0.0004949152542372882,0.14613151833917098,-0.0068703598382761875,2.7264588273517125,0.380199494949495,0.0911798055036895,-0.0593714012999282,3.1747238976043306,0.0003515151515151503,0.12443487833118627,-0.3812690623584012,2.406390122305076,0.3809916666666667,0.0566039932091564,0.8263440004431514,4.696508877553609,-0.003265454545454551,0.06482691393432156,-0.2194918205456921,2.409410350586188,6.358690833333335,14.011584105975762,-0.17783596987753644,2.9994089711295486,-0.18286554621848755,19.283398107648363,-0.1874299232808961,2.8184010926889997,6.358690833333332,10.309275486568279,0.5473968625018126,2.795755453036898,-0.07887457627118627,12.72611184510745,-0.008466719155003303,2.0594463344349476,6.1118779461279455,8.399593143823179,0.7329873067634114,3.8173943686945875,-0.5295610389610388,9.465360324387573,-0.5733529816873575,2.848615909503219,6.358690833333334,6.915203060569346,0.7077883965514161,2.756786074329805,-0.8376527272727275,8.790836205609578,0.269914050644246,2.2668462211266522,-8.503420000000002,1.545548460450206,-0.07779468775646231,1.3618832844135351,0.19955555555555568,1.909940987518324,-0.13300967476190426,2.201898850716141,-8.50342,0.9507156181529782,0.2846463121272597,1.9130928191388683,-0.27173749999999997,1.1282638423563653,0.1847499228545805,1.2503872096417659,-8.545313131313131,0.6531526751842148,-0.09600530363559708,1.4999999999999996,-0.7991212121212126,0.06287878787878931,0.0,1.0,0.244388,0.02936653265198327,0.3781236284340195,2.330495979600134,0.007096999999999996,0.04202120838603075,0.34236371296876894,1.5352774275895387,0.244388,0.020696705561513908,-0.5133395525619381,2.24093883158176,0.007433250000000009,0.03252838032876064,0.06297383366192906,1.3085461293093754,0.24456979797979797,0.019352238982013912,0.6553668072392889,1.500000000000002,0.018841060606060625,0.024906515151515193,0.0,1.0
Beastie Boys - Ch-Check It Out - Edited / 2005 Remaster,0.49113583333333327,0.11738499463718616,-0.21832088820362192,2.8174949954222894,-0.0013621848739495828,0.16406789176384076,-0.06770431639244112,2.862435405376782,0.49113583333333327,0.08221321015691795,-0.23373711649541817,2.6594795055965728,-0.0009067796610169472,0.12475257901536684,-0.08682108569171564,2.4266807383440323,0.4906649831649832,0.06791498213735085,-0.710925960998542,2.6138147350628964,-0.0004874458874458857,0.0987683228648953,0.11724286180980407,2.367227047166412,0.4911358333333333,0.033445293006723,0.003597544869412899,2.5906788370034297,0.00538454545454545,0.051254555870875074,0.03473177310684739,1.6775774410713464,11.7995,10.319132924726121,-0.16121061576501,2.774215638170246,0.029787394957983035,15.14694142933228,-0.13292540023877153,2.492321150764025,11.799499999999998,7.030853822077137,0.02161199829094532,2.6447604798438236,-0.014336440677965988,10.358096242188681,-0.08677909735676424,2.8416609189696493,11.626757575757578,6.107637016858571,-0.3910436725431201,2.3742039578260936,-0.378791341991342,8.899652013970192,-0.08220012165365471,2.5950632146926615,11.7995,1.7743200149352991,0.2724936973982693,2.0616792483338613,-0.0407754545454547,2.7467050079036475,-0.6948600649941354,2.36418891562102,-5.27606,0.8507033410067225,0.06635062838051672,1.6903284519768424,-0.09033333333333331,1.0822043060346782,0.11060982393643753,2.051957733462614,-5.276059999999999,0.6204197848231469,0.6885428253291961,2.4621812304456294,-0.06240000000000023,1.2009613373252277,-0.4773919024139118,1.6592604121265844,-5.292424242424242,0.3360886244934917,-0.34739335862376225,1.500000000000002,-0.1420757575757574,0.6691363636363641,0.0,1.0,0.2155862,0.04277402237059311,0.57583138227735,1.7452469020120567,0.0045815555555555575,0.05365398961682595,0.38042306837071554,2.1927956046813066,0.2155862,0.032949187918065594,-0.4252113812003044,1.3020696295438847,0.018441,0.050484887353791336,-0.32122192249565346,1.4180197188270451,0.21354292929292928,0.019310616117759274,0.6573238154612935,1.5000000000000007,0.018836060606060606,0.02477212121212119,0.0,1.0
Beastie Boys - No Sleep Till Brooklyn,0.3416625,0.11222899362649862,0.626751414836213,3.217269158215595,-2.3529411764707957e-05,0.14491375279416302,0.10902684260076916,2.3858441618649557,0.3416624999999999,0.08972085303177851,0.5336345303502272,2.5448181234779654,0.0008881355932203418,0.13100472540933336,-0.06734762597165896,1.969297399842593,0.3415765993265993,0.06960135862057558,0.49701704556241505,2.2915858345364937,0.0018666666666666664,0.08956350993248283,-0.16583351102565475,2.182927291034199,0.3416625,0.045224952759326725,-0.08750915448501209,2.741384075526209,0.0096809090909091,0.06045553038158718,-0.23818923505246795,1.69907294701991,14.643930833333332,11.589130783596296,0.21713189364929197,3.229459890318938,-0.2755042016806716,16.67361409021686,-0.20669241660618737,2.5696822864329234,14.643930833333336,7.644185698141714,0.042839717685513506,2.4454380041252386,-0.09507966101694906,11.470904981887202,-0.3714749848131859,2.504591021938518,14.724143097643097,5.469891864406064,-0.11576656204218881,2.6501969682808526,-0.1995878787878788,7.49832062547328,-0.9737378734815818,3.7335413430904167,14.643930833333336,3.864145799536335,0.5402704433072455,2.1592346136300575,-0.3710336363636365,5.656412283861842,-0.46019481030547676,2.3502546376307376,-9.5859,2.761737848167345,-1.9541096015468822,5.953771351678158,0.1771333333333335,4.4111409146488265,-0.5275426561523539,3.9797662232719997,-9.5859,1.5348048823873353,-0.923795687476174,2.6116158003383516,-0.1018374999999998,2.6867432088811087,-0.8325343818432822,2.1552859066811445,-9.575828282828285,1.0471609684609016,-0.08378900719238015,1.4999999999999996,-0.5967878787878789,1.9662121212121217,0.0,1.0,0.303833,0.03991631319648646,0.42926528948844866,2.3827646820018096,0.011739888888888883,0.04741638692933169,-0.6553046164318099,2.080515526723304,0.303833,0.030037209304461,0.3864062430899483,1.1795475239631452,0.01429324999999998,0.051173166534693705,-0.623650049087052,1.7838480721059014,0.30357949494949493,0.015395761113344052,-0.6591294650018255,1.4999999999999998,0.0023227272727273096,0.03241060606060603,0.0,1.0
Beastie Boys - Hey Ladies,0.46020083333333334,0.1508006291409474,-0.0027160474853415092,2.346625890326956,-0.0014285714285714331,0.183968567438903,-0.06541892833147127,3.5971302647303953,0.46020083333333334,0.1241450896772491,-0.20790575530625535,2.6335952498994795,-0.002996610169491528,0.16959078211488843,0.06101483746435554,3.362809685966214,0.46104377104377103,0.10129388782782814,0.05976844434818996,2.598113680270368,-0.001566233766233763,0.14680568199353602,-0.2794877155020862,2.604610313802101,0.4602008333333334,0.057509895591734674,-0.23004870368195585,2.3265742677654644,-0.019210909090909088,0.06271703356484229,0.10823170255038053,1.5594030313896259,16.20499,12.264357357626476,-0.1594949863741834,2.6450647511100236,-0.21138655462184838,16.17830282607716,0.438472900903571,3.3342786321558,16.20499,10.048922821355863,0.09552484767787868,2.840963298304701,-0.24735677966101682,15.937555348746582,0.2641669535412002,2.8656146312865056,16.318413299663302,6.580496168717454,0.03192723140731753,2.18738172002982,0.09450995670995666,11.151157170017534,-0.07393965977998442,2.5439354465414143,16.20499,1.9298486084362503,-0.10586065708977002,1.4803439199152864,0.46261090909090896,3.0542134572168704,0.05669873440910365,1.523795844595292,-5.35082,1.8252726436343691,-1.6914898905226183,5.051918358648373,-0.6419777777777776,1.6921994627491153,-0.1528388632314776,2.35321584021536,-5.350820000000001,1.5345499824378481,-1.173511020709263,2.8425632850213596,-0.9069625000000001,1.3292395609779109,-0.40460494172145856,2.0366031165744545,-5.303969696969696,1.1171076045131996,-0.572051356271156,1.500000000000002,-1.3012121212121217,0.7322727272727274,0.0,1.0,0.1998075,0.020528200039214354,-0.27126487684191464,3.0047218936136226,0.0014209999999999932,0.029203678234846462,0.3437235225342658,2.047813375304956,0.19980749999999997,0.01605688502481099,0.6428778522639174,2.17206590862529,0.004934124999999991,0.028267569347166604,0.229970646907239,1.4235915481472434,0.19942212121212122,0.0036968652742331645,0.6607494543552141,1.499999999999987,0.0005481818181818088,0.007784545454545461,0.0,1.0
Beastie Boys - Pass The Mic,0.46362416666666667,0.13739546025726454,-0.12671000019584774,2.307401852553177,0.0019336134453781506,0.18206352353293814,-0.010272135447121761,2.720094909291054,0.4636241666666667,0.1076800544404838,-0.06505723920382886,2.345718283112626,0.003079661016949153,0.15134681524442745,-0.6625053449765969,3.244234608214149,0.46136363636363636,0.07742974836616577,-0.25708958518337066,1.984607512407356,0.0006978354978354988,0.11312627066610868,0.1565435893691662,2.526550965778157,0.46362416666666667,0.04137450492318777,0.728468281898892,2.4217671247794788,-0.002982727272727273,0.04700682969544455,-0.03571635807914891,2.3030281953055334,8.3488825,8.552796187228893,-0.19937622240569186,4.932472298538304,-0.21171764705882343,11.918028437924098,0.5487593388834705,5.2433491664216145,8.3488825,6.320934676815506,0.07261363358622097,3.149131550133461,-0.26892711864406793,8.304489402677314,0.358164507152978,3.5398858054364855,8.391764309764312,5.077204961085507,0.5273778161328544,2.982089397609032,-0.2405610389610391,6.733730572726549,0.19761807227728734,2.95086272983473,8.3488825,3.4204607099632183,0.74068716275999,3.5639121682555355,-0.20947909090909114,5.273137343154632,0.3163937729540535,2.715197689779827,-3.189,0.7734468074793508,-0.7004221108515531,3.0396498183097287,0.10995555555555549,1.2646024813365142,-0.6360161857801417,2.640040256899482,-3.189,0.28265603832219827,-0.3025512280394456,2.304535145923782,-0.019887499999999836,0.4995146599137507,-1.0297654277486095,2.229644552762186,-3.194040404040404,0.046884852227897234,0.594311189200039,1.5,-0.054272727272726806,0.03248484848484856,0.0,1.0,0.2180902,0.03418134449023327,0.7570068473682199,2.6471606350998487,0.0021236666666666687,0.05997769116744808,-0.1284295272118887,2.1791724785312,0.2180902,0.01797352367400449,0.8594358010615738,2.5359639228027646,-0.0023233750000000164,0.03042288762053785,-0.221838246887458,1.3798954833987505,0.21824545454545455,0.014370431293516474,0.5916529330576893,1.4999999999999987,0.01326924242424242,0.020026818181818215,0.0,1.0
Beastie Boys - An Open Letter To NYC - Remastered 2005,0.38677750000000005,0.13808966257622857,0.451088868087363,3.1587279088736664,0.0010924369747899183,0.19113831111635912,-0.0545397170256247,2.524316178776441,0.3867775,0.10422116444729448,0.6898399357765697,3.1090132017125045,0.002649999999999997,0.15322553029959862,-0.08244996291098534,3.219139195210749,0.3864638047138047,0.07864078726762241,0.7067613749959674,3.062117387212311,0.005432034632034631,0.10289687880845537,-0.2571054398054363,3.8112983579507986,0.38677750000000005,0.035628039314796245,0.12590960451541372,2.5385295591475896,0.010631818181818187,0.04987286615497847,0.12293905879964989,1.8415105914694716,7.587533333333334,13.89161695249053,-0.24198616244832868,2.326029489273277,0.012173949579832356,20.06589087071321,-0.06427757842526242,2.598778396748789,7.587533333333332,9.768828592175499,0.20325827284996292,2.150232772347436,0.044452542372881626,14.39113488980495,-0.29917416012768,2.790170587805416,7.646707070707072,7.280966448637228,0.1242040448220022,2.094610282375289,0.4455731601731603,10.671164841536243,0.48387715685846633,2.378131365018948,7.587533333333333,3.369857916103025,0.2891853133181477,1.841141795990401,0.8731218181818179,4.523143207699745,-0.6771690817347554,3.9561406265098134,-7.82902,0.7671151762284459,0.7360656006936008,3.0445642661157115,0.026011111111111082,1.0992944307291377,-0.26393663461481054,1.857380978343254,-7.829020000000002,0.6227512718573924,0.47834639433970677,2.488910972082532,0.20468750000000058,1.085910303832112,0.6261268678800082,2.0275240352512194,-7.822454545454545,0.21369673335726624,0.03805799328419539,1.4999999999999998,0.12677272727272726,0.396590909090909,0.0,1.0,0.19038560000000002,0.01780730996079981,0.37148294476050475,1.8403603601712852,0.003961555555555555,0.023556154671626278,-0.3863497350942062,2.2016565533406856,0.19038560000000002,0.013321228109299837,-0.11820370994672257,1.89161656590951,0.002294125000000001,0.02268132637042806,-0.18300523213949682,1.2919641915681623,0.1901858585858586,0.009477497568837994,0.518850713140737,1.4999999999999973,-0.0028603030303030325,0.019484848484848508,0.0,1.0
Beastie Boys - Root Down - Edited / 2005 Remaster,0.42669833333333335,0.12930234851136907,0.08835938265259274,2.4364604105311316,0.0006084033613445399,0.1625371257291942,-0.3062030596588199,2.7872678214292503,0.42669833333333335,0.10498010802316578,-0.1971483383724701,2.3176473164843197,0.002279661016949152,0.14670125706214623,-0.12305200996950903,2.164681619554369,0.42718518518518517,0.08560668477403567,0.3183183467646221,2.978625376781272,0.0053264069264069265,0.1299422073752314,-0.28180035987027224,3.7488543830893413,0.42669833333333335,0.049051741361092936,-0.2742043322455512,2.3560590745042886,-0.0020781818181818124,0.08052479717658764,0.19369771136880076,1.5750168915912983,6.651765,9.833463474980471,-0.033545074173669594,3.415026066995295,-0.0747512605042017,13.631034426235637,0.10342793960780955,2.953054114116518,6.651765,7.11219123037045,0.2258120468019643,2.821453942564097,0.07693389830508483,9.279605790791706,-0.24721198643010678,3.055492177969479,6.5907533670033684,4.848279080314571,-0.17617269146707573,2.667471325682727,-0.36822683982684,5.868137757606494,0.015299632721218141,2.222858667142654,6.651765000000001,3.895374055063048,0.5173475562173804,3.126594259773499,-0.2048881818181819,6.618025619200691,0.9618334575403286,3.165514609891836,-4.657220000000001,0.8198827303950244,-0.4142798073537959,2.455441378715761,0.07634444444444449,0.9327313381332284,-0.8509246329678066,2.6253616516725855,-4.657220000000001,0.5979802919829384,0.18328599075040317,1.259139125618231,0.19572500000000015,0.7149015653395928,0.9765828665344598,2.2240066756008035,-4.671545454545455,0.47265224929151756,0.5436468733684632,1.5000000000000004,0.42163636363636403,0.6870000000000003,0.0,1.0,0.18622729999999996,0.024450927471365975,0.4295371576783293,1.7204431719613953,-0.004689777777777777,0.0228970342270579,-1.3546536191768759,3.9231482219431406,0.18622729999999996,0.02344884814356561,0.6046832408222409,1.6771977479508362,-0.009746125000000001,0.026317072646323637,-0.6079836041182579,2.082679553655395,0.18656414141414138,0.019223032838526548,0.6112287399459575,1.5000000000000033,-0.0221321212121212,0.013905757575757585,0.0,1.0
Beastie Boys - Shake Your Rump - Remastered 2005,0.43033,0.13251071755396493,0.5809289076699781,3.4557485176022484,0.0002689075630252103,0.16915542390541816,-0.24713437933316834,3.14367476814515,0.43033000000000005,0.10052663668567319,0.04822996145158583,2.2870794893591477,0.0038025423728813568,0.15349814149587898,-0.11737965997458069,2.7446357655228115,0.43004461279461276,0.06773339726528549,-0.04554427353363962,2.16321007425622,0.005167965367965364,0.10096558260193719,-0.18418843821750142,2.5488329982637032,0.43033000000000005,0.022667023404055492,0.5683391442198413,3.019859292133961,0.003366363636363647,0.03515379308972275,0.15872818508714878,2.090428904706705,-5.6748325,11.624157854838076,0.4491497168355959,2.598773847965204,0.03154201680672265,14.242323548993014,-0.09558119768028225,2.997897454137794,-5.6748325,8.616463022507288,0.7352890702569107,3.8761834276362865,-0.1334372881355935,9.032797497193464,-0.3783606119564746,2.100903908909886,-5.9381203703703695,7.832502375611324,0.8314241232676278,3.2698131247354687,-0.48662164502164496,8.820744694771872,-0.0030404328715243983,2.2559116577293894,-5.674832500000001,4.992515593446062,1.1666930381983052,3.531857201634289,-0.43843090909090904,7.174640237169268,-0.9592436476559207,4.234098065919953,-7.99162,1.1372976802930708,0.49051943787650204,2.5672161216815605,-0.21968888888888896,1.7941344378244495,-0.2995860432947885,1.442989879377251,-7.99162,0.5230039020886936,0.8787117358945521,2.6920237632334145,-0.3969124999999998,0.38229571730370016,-0.7202824373911453,1.9437172058878172,-8.057969696969698,0.5432744969749274,0.5936800333122756,1.5000000000000049,-0.5024090909090901,0.755590909090909,0.0,1.0,0.20148939999999999,0.03208988296706612,0.7834573813253288,3.0830234702631074,-0.010028777777777779,0.042450363188546524,0.32657493277564686,1.8343142740367118,0.20148939999999999,0.02111789549505348,0.7068925093868691,1.9797545418779536,-0.01444625,0.011081810312963307,0.369478472146143,1.479031030544439,0.20053555555555555,0.02282732592791998,0.7070895011667845,1.5000000000000002,-0.02424454545454545,0.02411424242424244,0.0,1.0
Beastie Boys - Intergalactic,0.5018783333333333,0.1371996034878462,-0.0408523861278214,2.7324027981370866,-0.0015168067226890756,0.18527105617270387,-0.027749018075066675,3.0656201509013674,0.5018783333333333,0.10811838009278944,-0.3078446521474016,2.4843343293497675,-0.0013720338983050852,0.15291174431156565,0.0827706589941399,2.402491458296556,0.5015968013468013,0.08299935333966645,-0.639729615168953,2.5081184124444156,-0.0012389610389610362,0.13167723524433306,-0.3075023956482649,2.365616829926609,0.5018783333333333,0.04051206133843215,-0.013721667025188542,1.8499718233636677,-0.008892727272727274,0.047019896193170506,0.5431215766477797,3.0174762047460066,6.6818925,11.98551521662824,0.31419802408443487,3.0555026814682233,-0.22999495798319292,13.637235831884274,0.1274632482907452,3.0660855524436315,6.6818925,9.610147049723992,0.978737969137224,3.893599152913332,-0.17056694915254236,9.519552647353219,0.6086132125767985,3.3752537116138357,6.8223518518518524,8.843213446310008,0.7977326572270493,3.067485989930872,-0.3209835497835498,8.21294472318049,0.15985519665211706,2.7019462987069796,6.6818925,6.827995974969674,1.0975082492680945,4.146004489395077,-0.9372563636363632,9.253980393567527,1.0181191587432479,3.9099780724272275,-5.81999,1.0129214475466497,-0.29793514898555123,1.9545535699064887,-0.19552222222222218,1.274841596938204,-0.14354307980030256,1.6731659897033968,-5.81999,0.7632815597143686,-0.21145956560737741,1.6661701458768803,-0.36377499999999974,1.1882784914004791,0.9338598110345914,2.188462684566117,-5.829454545454546,0.6227396464645952,0.5035167514385746,1.500000000000001,-0.19566666666666643,1.2768181818181819,0.0,1.0,0.2663185,0.04996522483938204,0.2700547368646325,2.614765087430567,-0.00962366666666667,0.059177121500721123,0.3904443938520348,2.1255272719771434,0.2663185,0.037695670846928854,0.895231174572246,2.20827688524385,-0.010323750000000027,0.06909918264757195,0.37513578460159314,1.7597536344785962,0.2668884848484849,0.018039186795383855,-0.6775709107276103,1.5000000000000056,0.0021327272727272584,0.03808818181818183,0.0,1.0
Beastie Boys - Sure Shot - Edited / 2005 Remaster,0.4234908333333333,0.13986032556079733,0.1567721915893429,2.390922461235045,-0.003137815126050423,0.1738693153552894,0.37010215920027023,3.2425880825771936,0.4234908333333333,0.11149083089790639,-0.027608713965255275,2.717657839072975,-0.004237288135593217,0.14574427586899596,0.17431030617694832,2.323014050540652,0.4245244107744108,0.08815710826791927,0.006908617690990561,2.3018439577326015,-0.0027316017316017355,0.1149101081162297,-0.06335751053102279,2.7917421769711597,0.4234908333333333,0.03629552921465978,0.3969085650826318,2.997270550362338,-0.0021745454545454494,0.05495527228634315,0.533086150708511,2.041584041619479,6.457305000000001,8.354587595505539,0.2526535742256107,4.173590041690142,-0.005978151260504211,11.778334306213862,-0.14593084821570557,3.258361766351392,6.457305,6.308678283613902,0.7748775613997966,5.163143703875238,0.012944067796610427,9.781780387779769,-0.4543396617144324,6.248769483007152,6.495399831649832,3.955550703577901,-0.2177321479932974,3.420980007208442,0.0760961038961037,5.7800874307212124,0.3237743289917085,2.2266858546822874,6.457305000000001,1.7755799432086972,0.3829397146173363,2.5802777669385266,0.2454809090909091,2.5482464817611867,-1.0058021681185327,3.1764375270990173,-3.42539,0.6493874120276739,-0.30011475090546963,1.8849447009488132,0.20353333333333332,0.71124693633396,-0.41320688325633353,2.6110785642311893,-3.42539,0.5593829961663117,-0.6569035371205975,1.848317250221582,0.3703375,0.7994700083297367,0.010276136716415168,1.3206107312385045,-3.3969797979797978,0.2983590283278116,-0.048463802840853006,1.5000000000000002,0.3653181818181819,0.014469696969697354,0.0,1.0,0.2062996,0.02089910849390471,-0.1335633056008085,1.4465917685473284,0.00545922222222222,0.027437655976890088,0.3510328686538661,1.5539665149498785,0.2062996,0.016919021680936508,-0.3065766605655821,1.664489576885933,0.011622999999999994,0.013418788395380564,-0.8187850458613587,2.132893911053931,0.20662383838383838,0.013285799697599467,-0.010514413629966388,1.5000000000000002,0.016271515151515148,0.00013969696969692857,0.0,1.0
Beastie Boys - Body Movin' - Fatboy Slim Remix / Remastered 2005,0.44073333333333337,0.12387977594784746,0.19382752925747848,2.3360223605731587,-0.0013428571428571433,0.15710143571731536,-0.04632645872655243,2.8894623459096533,0.44073333333333337,0.09783949682458966,0.1301141869236582,2.179259308387321,-0.0017432203389830556,0.13857013596426482,-0.07938983111272976,2.375013972523677,0.44208754208754214,0.071114069891448,-0.20809096496854795,2.6662933198354017,0.0017948051948051935,0.09868844412381521,0.032775419548577836,2.496048888930076,0.4407333333333332,0.033511839533049946,0.1479558345436852,1.5144492326195669,0.00244363636363636,0.04650350158325858,0.20565741360255016,2.071913913865403,5.961425,8.25727223217258,-0.8046823687822477,3.6599394721514966,-0.13536554621848745,12.129378045029064,0.4081580375868272,3.3784149043626353,5.961424999999999,5.731933341228914,-0.7836619989940204,3.8960430441307268,-0.062316949152542316,8.528354875989532,0.3458785085641167,3.0028183072424284,5.944112794612796,5.023413546920247,-1.9588952389206002,7.130024494589553,0.10009696969697,7.297901549432048,0.7554532163732451,4.965133222500311,5.961424999999999,2.2171208949164227,-0.7727607266259636,2.778256235597772,0.2279081818181818,3.91221093835191,0.10255839073854482,1.704946431316919,-2.27333,0.38600424362952285,-0.189101179365908,1.6429689872019937,0.07115555555555549,0.5883777095844155,0.31458674505079126,1.6899545869837946,-2.27333,0.3214630205793507,-0.01458068358332376,1.4690237975634721,0.20667500000000005,0.4398910411965673,-1.0493454300437934,2.2528362788030827,-2.2845050505050506,0.17761951633305792,0.5450825344299964,1.5000000000000022,0.1586060606060602,0.2578787878787876,0.0,1.0,0.2165324,0.032893583441759584,-0.2887161331327044,1.8402226943967188,0.004152333333333338,0.04348648064756576,0.11054740730068173,2.2498779312304644,0.2165324,0.029999031686706167,-0.4105840818316306,1.7529168846658751,0.005858375000000013,0.0617559644218425,-0.2844674109811156,1.4741759462050965,0.2159568686868687,0.006177597639920799,-0.45031432958875706,1.5000000000000053,0.002188636363636365,0.012544393939393939,0.0,1.0
